InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,InvoiceDay
540855,71053,WHITE METAL LANTERN,10,2011-05-01 15:35:00,4.14,12914,United Kingdom,41.4,2011-05,2011-05-01
539762,22722,SET OF 6 SOLDIER SKITTLES,3,2011-04-01 12:04:00,9.13,12786,United Kingdom,27.39,2011-04,2011-04-01
549698,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-10-17 14:54:00,4.28,14062,United Kingdom,4.28,2011-10,2011-10-17
548811,22383,LUNCH BAG SUKI DESIGN,1,2011-03-24 14:48:00,1.46,13938,United Kingdom,1.46,2011-03,2011-03-24
548410,22492,MINI PAINT SET VINTAGE,1,2011-07-17 10:02:00,0.72,13883,United Kingdom,0.72,2011-07,2011-07-17
543553,22659,LUNCH BAG CARS BLUE,6,2011-09-18 14:57:00,2.67,13272,United Kingdom,16.02,2011-09,2011-09-18
544866,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-06-24 18:58:00,4.55,13440,United Kingdom,4.55,2011-06,2011-06-24
551632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-08-29 11:27:00,2.64,14331,United Kingdom,10.56,2011-08,2011-08-29
541149,10002,INFLATABLE POLITICAL GLOBE,2,2011-11-10 13:31:00,0.79,12959,United Kingdom,1.58,2011-11,2011-11-10
540207,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-23 11:37:00,14.99,12846,United Kingdom,14.99,2011-02,2011-02-23
549849,23298,SPOTTY BUNNY DOORSTOP,1,2011-01-07 10:11:00,4.49,14072,United Kingdom,4.49,2011-01,2011-01-07
539465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-22 19:11:00,3.61,12743,Norway,21.66,2011-06,2011-06-22
537418,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-11-20 08:06:00,1.66,12490,United Kingdom,4.98,2011-11,2011-11-20
537411,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-11-10 13:03:00,1.58,12490,United Kingdom,4.74,2011-11,2011-11-10
541407,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-08-19 07:16:00,2.59,12993,France,2.59,2011-08,2011-08-19
542371,22310,IVORY KNITTED MUG COSY,5,2011-07-01 10:27:00,1.27,13105,United Kingdom,6.35,2011-07,2011-07-01
541074,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-11-07 10:08:00,3.53,12948,United Kingdom,21.18,2011-11,2011-11-07
551250,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-06-09 17:41:00,2.9,14284,Germany,2.9,2011-06,2011-06-09
545509,22469,HEART OF WICKER SMALL,6,2011-04-05 17:52:00,1.5,13506,Portugal,9.0,2011-04,2011-04-05
551503,22492,MINI PAINT SET VINTAGE,5,2011-11-27 16:16:00,0.72,14323,United Kingdom,3.6,2011-11,2011-11-27
544038,22470,HEART OF WICKER LARGE,1,2011-11-22 08:28:00,3.46,13344,United Kingdom,3.46,2011-11,2011-11-22
550908,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-09-02 15:36:00,2.93,14239,United Kingdom,5.86,2011-09,2011-09-02
540174,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-04-26 15:51:00,2.84,12840,United Kingdom,2.84,2011-04,2011-04-26
549240,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-02-02 07:39:00,2.48,13993,United Kingdom,2.48,2011-02,2011-02-02
537031,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-14 19:18:00,5.22,12422,United Kingdom,5.22,2011-05,2011-05-14
546960,22552,PLASTERS IN TIN STRONGMAN,2,2011-10-18 09:34:00,2.25,13712,United Kingdom,4.5,2011-10,2011-10-18
546583,71053,WHITE METAL LANTERN,10,2011-10-27 09:58:00,4.04,13662,United Kingdom,40.4,2011-10,2011-10-27
550222,22722,SET OF 6 SOLDIER SKITTLES,6,2011-10-03 09:52:00,6.58,14125,United Kingdom,39.48,2011-10,2011-10-03
549515,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-02-06 19:20:00,3.13,14040,United Kingdom,21.91,2011-02,2011-02-06
538901,22423,REGENCY CAKESTAND 3 TIER,5,2011-07-10 19:11:00,13.64,12684,United Kingdom,68.2,2011-07,2011-07-10
540812,22629,SPACEBOY LUNCH BOX,1,2011-06-30 19:41:00,2.33,12913,United Kingdom,2.33,2011-06,2011-06-30
538750,22386,JUMBO BAG PINK POLKADOT,1,2011-10-03 10:31:00,2.13,12659,United Kingdom,2.13,2011-10,2011-10-03
544071,22632,HAND WARMER RED POLKA DOT,2,2011-09-09 11:20:00,2.5,13344,United Kingdom,5.0,2011-09,2011-09-09
537024,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-08-03 16:48:00,3.73,12422,United Kingdom,3.73,2011-08,2011-08-03
547042,10002,INFLATABLE POLITICAL GLOBE,1,2011-11-22 07:03:00,1.32,13715,United Kingdom,1.32,2011-11,2011-11-22
546958,22383,LUNCH BAG SUKI DESIGN,5,2011-07-19 16:19:00,2.32,13712,United Kingdom,11.6,2011-07,2011-07-19
550797,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-03-29 08:43:00,2.78,14233,United Kingdom,2.78,2011-03,2011-03-29
538145,23084,RABBIT NIGHT LIGHT,10,2011-10-29 15:46:00,1.36,12586,United Kingdom,13.6,2011-10,2011-10-29
536635,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,8,2011-06-27 08:54:00,1.17,12387,United Kingdom,9.36,2011-06,2011-06-27
540840,22492,MINI PAINT SET VINTAGE,1,2011-10-29 07:29:00,0.8,12914,United Kingdom,0.8,2011-10,2011-10-29
544314,71053,WHITE METAL LANTERN,3,2011-11-23 17:27:00,3.75,13388,United Kingdom,11.25,2011-11,2011-11-23
551679,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-11-20 08:31:00,3.14,14336,United Kingdom,3.14,2011-11,2011-11-20
544854,23298,SPOTTY BUNNY DOORSTOP,1,2011-09-08 09:48:00,6.66,13440,United Kingdom,6.66,2011-09,2011-09-08
544659,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-12-08 13:58:00,3.16,13418,United Kingdom,3.16,2011-12,2011-12-08
542081,47566,PARTY BUNTING,1,2011-10-01 07:00:00,4.84,13075,United Kingdom,4.84,2011-10,2011-10-01
542826,22469,HEART OF WICKER SMALL,3,2010-12-03 13:57:00,1.94,13172,United Kingdom,5.82,2010-12,2010-12-03
547340,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-01-24 08:48:00,3.11,13749,United Kingdom,3.11,2011-01,2011-01-24
538592,22386,JUMBO BAG PINK POLKADOT,4,2011-07-11 11:58:00,2.6,12646,United Kingdom,10.4,2011-07,2011-07-11
544894,22470,HEART OF WICKER LARGE,2,2011-06-27 17:18:00,4.03,13443,United Kingdom,8.06,2011-06,2011-06-27
546965,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-21 15:27:00,2.36,13712,United Kingdom,2.36,2010-12,2010-12-21
541560,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-04-08 19:01:00,3.11,13009,United Kingdom,3.11,2011-04,2011-04-08
541187,23355,HOT WATER BOTTLE KEEP CALM,1,2011-04-01 09:39:00,7.69,12962,United Kingdom,7.69,2011-04,2011-04-01
540152,22469,HEART OF WICKER SMALL,2,2011-07-25 16:08:00,1.35,12838,Denmark,2.7,2011-07,2011-07-25
547808,22551,PLASTERS IN TIN SPACEBOY,1,2011-08-22 12:54:00,1.87,13802,United Kingdom,1.87,2011-08,2011-08-22
547850,23301,GARDENERS KNEELING PAD KEEP CALM,9,2011-07-07 13:02:00,2.43,13804,United Kingdom,21.87,2011-07,2011-07-07
545410,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-01 16:32:00,3.58,13501,France,7.16,2011-09,2011-09-01
549621,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-08-17 11:09:00,2.61,14053,United Kingdom,5.22,2011-08,2011-08-17
542814,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-10-29 18:54:00,2.2,13172,United Kingdom,6.6,2011-10,2011-10-29
540008,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-07-22 17:15:00,2.35,12814,United Kingdom,2.35,2011-07,2011-07-22
546327,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-14 12:25:00,2.48,13631,United Kingdom,4.96,2011-09,2011-09-14
546385,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-12-07 08:19:00,3.36,13640,United Kingdom,6.72,2011-12,2011-12-07
548498,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-06-04 12:25:00,4.25,13891,United Kingdom,8.5,2011-06,2011-06-04
546383,22310,IVORY KNITTED MUG COSY,6,2011-09-13 11:43:00,1.36,13639,United Kingdom,8.16,2011-09,2011-09-13
546322,21175,GIN + TONIC DIET METAL SIGN,5,2011-10-11 19:37:00,2.58,13631,United Kingdom,12.9,2011-10,2011-10-11
545989,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-08-15 08:33:00,1.88,13585,United Kingdom,3.76,2011-08,2011-08-15
543860,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2010-12-19 13:06:00,4.77,13315,France,9.54,2010-12,2010-12-19
550675,22629,SPACEBOY LUNCH BOX,9,2010-12-08 09:26:00,2.17,14209,United Kingdom,19.53,2010-12,2010-12-08
537400,22492,MINI PAINT SET VINTAGE,2,2011-11-27 10:55:00,0.58,12490,United Kingdom,1.16,2011-11,2011-11-27
536648,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-03-08 19:24:00,1.83,12387,United Kingdom,3.66,2011-03,2011-03-08
544552,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-04-07 11:01:00,2.49,13403,United Kingdom,7.47,2011-04,2011-04-07
543944,23300,GARDENERS KNEELING PAD CUP OF TEA,5,2011-02-21 17:20:00,1.76,13328,Japan,8.8,2011-02,2011-02-21
547818,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-05-09 16:15:00,2.35,13803,United Kingdom,2.35,2011-05,2011-05-09
542791,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-11-16 09:50:00,2.29,13169,United Kingdom,6.87,2011-11,2011-11-16
539725,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-01-09 11:08:00,1.8,12785,United Kingdom,3.6,2011-01,2011-01-09
545773,23355,HOT WATER BOTTLE KEEP CALM,5,2011-08-28 12:36:00,4.66,13559,United Kingdom,23.3,2011-08,2011-08-28
543453,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-06-25 17:00:00,2.84,13262,United Kingdom,14.2,2011-06,2011-06-25
538204,47566,PARTY BUNTING,2,2010-12-07 11:59:00,5.66,12596,United Kingdom,11.32,2010-12,2010-12-07
548984,23298,SPOTTY BUNNY DOORSTOP,6,2011-09-23 14:02:00,6.28,13968,United Kingdom,37.68,2011-09,2011-09-23
544798,22633,HAND WARMER UNION JACK,1,2011-08-23 15:07:00,1.65,13437,United Kingdom,1.65,2011-08,2011-08-23
542440,22629,SPACEBOY LUNCH BOX,4,2011-07-26 14:41:00,2.32,13117,United Kingdom,9.28,2011-07,2011-07-26
542218,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-11-30 13:50:00,2.95,13089,United Kingdom,8.85,2011-11,2011-11-30
549289,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-11-25 12:11:00,2.66,14005,United Kingdom,2.66,2011-11,2011-11-25
549595,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-09-18 11:36:00,5.19,14051,United Kingdom,20.76,2011-09,2011-09-18
538616,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-28 16:27:00,6.15,12646,United Kingdom,12.3,2011-11,2011-11-28
542431,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-09-11 16:55:00,2.34,13117,United Kingdom,9.36,2011-09,2011-09-11
544334,23298,SPOTTY BUNNY DOORSTOP,6,2011-06-12 16:50:00,4.9,13389,United Kingdom,29.4,2011-06,2011-06-12
536372,23355,HOT WATER BOTTLE KEEP CALM,2,2011-01-16 12:43:00,4.95,12347,United Kingdom,9.9,2011-01,2011-01-16
544359,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-02-15 11:42:00,3.87,13391,United Kingdom,15.48,2011-02,2011-02-15
537611,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-11-14 17:09:00,1.2,12519,United Kingdom,1.2,2011-11,2011-11-14
547745,22423,REGENCY CAKESTAND 3 TIER,6,2011-08-26 17:35:00,12.22,13795,Switzerland,73.32,2011-08,2011-08-26
540619,22722,SET OF 6 SOLDIER SKITTLES,5,2011-09-23 10:06:00,6.65,12892,United Kingdom,33.25,2011-09,2011-09-23
543879,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-09-08 07:54:00,3.97,13320,United Kingdom,7.94,2011-09,2011-09-08
544898,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-07-27 11:37:00,3.53,13443,United Kingdom,17.65,2011-07,2011-07-27
550012,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-06-28 14:40:00,3.12,14087,United Kingdom,12.48,2011-06,2011-06-28
540400,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-03-18 18:47:00,3.59,12863,United Kingdom,3.59,2011-03,2011-03-18
540505,23355,HOT WATER BOTTLE KEEP CALM,3,2011-11-14 13:56:00,6.92,12876,United Kingdom,20.76,2011-11,2011-11-14
542807,22467,GUMBALL COAT RACK,3,2011-06-24 11:57:00,2.8,13172,United Kingdom,8.4,2011-06,2011-06-24
543352,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,2011-03-30 13:55:00,3.59,13252,United Kingdom,35.9,2011-03,2011-03-30
537915,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-05-03 17:15:00,2.32,12557,United Kingdom,2.32,2011-05,2011-05-03
543760,21232,STRAWBERRY CERAMIC TRINKET BOX,18,2011-06-17 07:14:00,1.6,13310,United Kingdom,28.8,2011-06,2011-06-17
548967,22326,ROUND SNACK BOXES SET OF4 WOODLAND,16,2011-08-15 08:07:00,3.61,13965,France,57.76,2011-08,2011-08-15
543532,22492,MINI PAINT SET VINTAGE,8,2011-09-03 14:04:00,0.88,13272,United Kingdom,7.04,2011-09,2011-09-03
546345,22633,HAND WARMER UNION JACK,2,2011-08-27 14:14:00,2.11,13631,United Kingdom,4.22,2011-08,2011-08-27
539004,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-20 13:51:00,3.04,12690,Belgium,18.24,2010-12,2010-12-20
542320,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-06-14 19:58:00,4.23,13101,United Kingdom,25.38,2011-06,2011-06-14
537219,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-26 19:41:00,2.95,12451,United Kingdom,8.85,2011-10,2011-10-26
540589,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-27 07:29:00,2.93,12888,United Kingdom,2.93,2011-11,2011-11-27
537223,22632,HAND WARMER RED POLKA DOT,7,2011-08-19 10:28:00,1.97,12451,United Kingdom,13.79,2011-08,2011-08-19
542264,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-13 09:26:00,4.22,13094,United Kingdom,4.22,2011-05,2011-05-13
546954,23355,HOT WATER BOTTLE KEEP CALM,7,2011-06-26 11:49:00,6.05,13712,United Kingdom,42.35,2011-06,2011-06-26
548964,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-05-29 15:05:00,4.02,13965,France,20.1,2011-05,2011-05-29
542317,22386,JUMBO BAG PINK POLKADOT,1,2011-10-11 09:20:00,2.56,13101,United Kingdom,2.56,2011-10,2011-10-11
545076,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-08-11 16:11:00,3.26,13460,United Kingdom,6.52,2011-08,2011-08-11
538905,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-08-08 14:10:00,2.83,12684,United Kingdom,5.66,2011-08,2011-08-08
544829,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-10-17 09:48:00,1.31,13439,United Kingdom,1.31,2011-10,2011-10-17
548961,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-10-03 09:41:00,2.58,13965,France,18.06,2011-10,2011-10-03
548574,21175,GIN + TONIC DIET METAL SIGN,2,2011-08-21 15:05:00,2.07,13901,Switzerland,4.14,2011-08,2011-08-21
543781,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-07-17 10:25:00,4.73,13311,United Kingdom,4.73,2011-07,2011-07-17
538466,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-09-06 15:01:00,1.87,12636,United Kingdom,1.87,2011-09,2011-09-06
547567,23355,HOT WATER BOTTLE KEEP CALM,4,2011-01-27 17:28:00,6.23,13771,United Kingdom,24.92,2011-01,2011-01-27
549626,22310,IVORY KNITTED MUG COSY,5,2011-12-07 11:45:00,2.38,14055,United Kingdom,11.9,2011-12,2011-12-07
550977,47566,PARTY BUNTING,1,2011-04-23 11:45:00,5.29,14253,United Kingdom,5.29,2011-04,2011-04-23
545860,22993,SET OF 4 PANTRY JELLY MOULDS,7,2011-09-07 10:18:00,1.12,13572,United Kingdom,7.84,2011-09,2011-09-07
544492,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-12-06 14:22:00,11.5,13396,Portugal,11.5,2011-12,2011-12-06
538737,21928,JUMBO BAG WOODLAND ANIMALS,5,2011-04-13 16:33:00,2.23,12659,United Kingdom,11.15,2011-04,2011-04-13
545093,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-08-12 14:13:00,1.51,13464,United Kingdom,3.02,2011-08,2011-08-12
541290,10002,INFLATABLE POLITICAL GLOBE,1,2011-05-27 18:17:00,1.21,12981,Germany,1.21,2011-05,2011-05-27
544675,22467,GUMBALL COAT RACK,1,2011-08-11 07:21:00,2.77,13418,United Kingdom,2.77,2011-08,2011-08-11
538182,10002,INFLATABLE POLITICAL GLOBE,10,2011-04-19 11:12:00,1.02,12595,United Kingdom,10.2,2011-04,2011-04-19
545472,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-21 19:47:00,19.67,13505,United Kingdom,59.01,2011-05,2011-05-21
542260,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-23 07:52:00,3.29,13094,United Kingdom,3.29,2011-04,2011-04-23
541499,22629,SPACEBOY LUNCH BOX,4,2011-10-04 19:44:00,1.77,13003,United Kingdom,7.08,2011-10,2011-10-04
547364,22659,LUNCH BAG CARS BLUE,4,2011-12-05 13:24:00,2.47,13749,United Kingdom,9.88,2011-12,2011-12-05
540930,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-07-15 10:14:00,2.4,12928,United Kingdom,4.8,2011-07,2011-07-15
544592,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-05-05 11:38:00,3.22,13409,United Kingdom,3.22,2011-05,2011-05-05
547447,23298,SPOTTY BUNNY DOORSTOP,7,2011-03-30 18:17:00,6.62,13763,United Kingdom,46.34,2011-03,2011-03-30
542637,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-07-01 13:45:00,4.2,13143,United Kingdom,4.2,2011-07,2011-07-01
551549,22659,LUNCH BAG CARS BLUE,1,2011-10-01 08:35:00,1.77,14327,Italy,1.77,2011-10,2011-10-01
547440,71053,WHITE METAL LANTERN,5,2011-08-06 08:17:00,4.52,13763,United Kingdom,22.6,2011-08,2011-08-06
539285,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-04-18 08:16:00,3.5,12722,United Kingdom,7.0,2011-04,2011-04-18
549791,22551,PLASTERS IN TIN SPACEBOY,1,2011-05-23 17:26:00,2.36,14068,Germany,2.36,2011-05,2011-05-23
551600,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-08-08 07:42:00,2.04,14331,United Kingdom,2.04,2011-08,2011-08-08
549314,22467,GUMBALL COAT RACK,3,2011-08-09 14:51:00,2.04,14009,United Kingdom,6.12,2011-08,2011-08-09
547843,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-09-29 16:57:00,4.07,13803,United Kingdom,16.28,2011-09,2011-09-29
545197,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-11-07 10:41:00,2.21,13474,United Kingdom,6.63,2011-11,2011-11-07
545175,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-07-22 10:29:00,1.88,13471,United Kingdom,1.88,2011-07,2011-07-22
537569,22698,PINK REGENCY TEACUP AND SAUCER,31,2011-07-24 14:24:00,2.46,12510,United Kingdom,76.26,2011-07,2011-07-24
536932,22492,MINI PAINT SET VINTAGE,1,2011-10-07 17:43:00,0.83,12415,France,0.83,2011-10,2011-10-07
543819,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-24 18:35:00,1.95,13313,United Kingdom,1.95,2011-10,2011-10-24
550883,22659,LUNCH BAG CARS BLUE,1,2011-04-10 14:52:00,2.16,14235,France,2.16,2011-04,2011-04-10
538986,23355,HOT WATER BOTTLE KEEP CALM,1,2011-01-02 15:54:00,5.47,12690,Belgium,5.47,2011-01,2011-01-02
542825,22629,SPACEBOY LUNCH BOX,4,2011-09-23 14:18:00,2.18,13172,United Kingdom,8.72,2011-09,2011-09-23
548927,22722,SET OF 6 SOLDIER SKITTLES,2,2011-08-18 10:40:00,8.4,13965,France,16.8,2011-08,2011-08-18
538453,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-11-19 14:36:00,3.15,12632,United Kingdom,6.3,2011-11,2011-11-19
546195,22633,HAND WARMER UNION JACK,1,2011-12-04 19:02:00,2.14,13609,Netherlands,2.14,2011-12,2011-12-04
545264,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-23 11:10:00,2.92,13488,United Kingdom,11.68,2011-03,2011-03-23
538904,22470,HEART OF WICKER LARGE,1,2011-12-08 19:22:00,2.86,12684,United Kingdom,2.86,2011-12,2011-12-08
543226,22469,HEART OF WICKER SMALL,1,2011-05-03 11:33:00,1.52,13230,United Kingdom,1.52,2011-05,2011-05-03
540749,21175,GIN + TONIC DIET METAL SIGN,2,2011-05-20 18:30:00,2.38,12905,United Kingdom,4.76,2011-05,2011-05-20
544418,22551,PLASTERS IN TIN SPACEBOY,3,2011-11-04 11:40:00,2.46,13395,USA,7.38,2011-11,2011-11-04
549059,71053,WHITE METAL LANTERN,1,2011-09-16 12:07:00,3.0,13969,United Kingdom,3.0,2011-09,2011-09-16
537055,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-10-30 11:18:00,1.77,12422,United Kingdom,5.31,2011-10,2011-10-30
548548,22383,LUNCH BAG SUKI DESIGN,11,2011-08-31 17:31:00,1.9,13901,Switzerland,20.9,2011-08,2011-08-31
546977,23298,SPOTTY BUNNY DOORSTOP,1,2011-11-20 07:43:00,6.6,13712,United Kingdom,6.6,2011-11,2011-11-20
551609,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-08-20 17:34:00,4.1,14331,United Kingdom,4.1,2011-08,2011-08-20
551461,22492,MINI PAINT SET VINTAGE,3,2011-01-18 19:48:00,0.83,14317,United Kingdom,2.49,2011-01,2011-01-18
546524,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-12-03 09:29:00,3.47,13656,United Kingdom,6.94,2011-12,2011-12-03
538346,22722,SET OF 6 SOLDIER SKITTLES,1,2011-07-23 14:35:00,5.45,12618,United Kingdom,5.45,2011-07,2011-07-23
537223,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-08-19 10:28:00,1.71,12451,United Kingdom,1.71,2011-08,2011-08-19
540717,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-05-16 14:31:00,4.58,12905,United Kingdom,4.58,2011-05,2011-05-16
544117,23084,RABBIT NIGHT LIGHT,7,2011-06-18 07:31:00,1.68,13348,Switzerland,11.76,2011-06,2011-06-18
549562,23298,SPOTTY BUNNY DOORSTOP,1,2011-11-29 09:45:00,6.12,14047,United Kingdom,6.12,2011-11,2011-11-29
550259,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-05-21 19:46:00,3.32,14130,United Kingdom,16.6,2011-05,2011-05-21
544573,22993,SET OF 4 PANTRY JELLY MOULDS,5,2011-10-10 12:23:00,1.75,13403,United Kingdom,8.75,2011-10,2011-10-10
539775,23298,SPOTTY BUNNY DOORSTOP,4,2011-03-06 07:55:00,7.42,12786,United Kingdom,29.68,2011-03,2011-03-06
546933,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-08-09 07:50:00,2.43,13712,United Kingdom,9.72,2011-08,2011-08-09
538872,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-30 12:43:00,3.31,12679,Norway,3.31,2011-11,2011-11-30
541450,22467,GUMBALL COAT RACK,1,2011-02-24 09:17:00,2.69,12996,United Kingdom,2.69,2011-02,2011-02-24
549717,22310,IVORY KNITTED MUG COSY,1,2011-03-24 11:57:00,2.26,14066,United Kingdom,2.26,2011-03,2011-03-24
540970,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-03-21 17:34:00,4.31,12939,United Kingdom,4.31,2011-03,2011-03-21
544565,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-06-08 19:22:00,6.03,13403,United Kingdom,6.03,2011-06,2011-06-08
537483,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-10-22 15:13:00,5.5,12494,United Kingdom,11.0,2011-10,2011-10-22
537666,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-05-13 15:14:00,1.76,12528,Spain,1.76,2011-05,2011-05-13
538025,22326,ROUND SNACK BOXES SET OF4 WOODLAND,4,2011-08-14 07:28:00,2.65,12571,United Kingdom,10.6,2011-08,2011-08-14
544752,22467,GUMBALL COAT RACK,3,2011-02-06 18:31:00,2.19,13430,USA,6.57,2011-02,2011-02-06
547050,23355,HOT WATER BOTTLE KEEP CALM,1,2011-08-05 13:37:00,7.28,13715,United Kingdom,7.28,2011-08,2011-08-05
549983,22383,LUNCH BAG SUKI DESIGN,1,2011-10-23 09:51:00,2.1,14081,United Kingdom,2.1,2011-10,2011-10-23
550961,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-10-11 18:27:00,3.08,14250,United Kingdom,3.08,2011-10,2011-10-11
545865,23300,GARDENERS KNEELING PAD CUP OF TEA,9,2011-12-06 17:46:00,2.25,13573,United Kingdom,20.25,2011-12,2011-12-06
549691,22467,GUMBALL COAT RACK,1,2011-06-15 11:08:00,3.75,14062,United Kingdom,3.75,2011-06,2011-06-15
540336,22722,SET OF 6 SOLDIER SKITTLES,1,2011-08-25 17:26:00,5.94,12860,United Kingdom,5.94,2011-08,2011-08-25
540901,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-22 14:09:00,2.31,12922,United Kingdom,2.31,2011-06,2011-06-22
540066,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2011-07-17 12:48:00,2.99,12826,United Kingdom,44.85,2011-07,2011-07-17
541314,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-09-28 18:37:00,3.65,12986,United Kingdom,14.6,2011-09,2011-09-28
537392,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-10 15:24:00,3.23,12490,United Kingdom,3.23,2011-05,2011-05-10
544053,22632,HAND WARMER RED POLKA DOT,2,2011-12-05 12:04:00,2.5,13344,United Kingdom,5.0,2011-12,2011-12-05
