InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
546659,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-04-29 17:45:00,2.71,13669.0,France
545298,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-11-15 09:00:00,3.97,13492.0,United Kingdom
551027,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-11-06 15:26:00,2.84,14260.0,Germany
541081,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-10 19:33:00,12.05,12950.0,Sweden
544215,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-05-12 17:08:00,0.0,13363.0,United Kingdom
548488,22492,MINI PAINT SET VINTAGE,1,2011-06-22 19:34:00,0.64,13890.0,United Kingdom
538911,22383,LUNCH BAG SUKI DESIGN,1,2011-03-18 09:35:00,1.76,12684.0,United Kingdom
540634,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-09-08 12:39:00,5.83,12892.0,United Kingdom
547282,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-02 19:40:00,3.01,13744.0,Switzerland
536937,22383,LUNCH BAG SUKI DESIGN,2,2011-01-04 09:54:00,1.97,12415.0,France
546062,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-11-27 07:06:00,2.12,13594.0,United Kingdom
542682,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-10-20 13:28:00,1.42,13145.0,United Kingdom
547093,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-08-24 09:05:00,1.47,13724.0,United Kingdom
551641,22383,LUNCH BAG SUKI DESIGN,9,2011-04-29 16:46:00,1.62,14331.0,United Kingdom
546065,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-02-03 14:57:00,3.12,13595.0,United Kingdom
537686,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-02-23 15:39:00,3.01,12530.0,United Kingdom
541140,47566,PARTY BUNTING,4,2011-01-29 14:27:00,5.34,12958.0,United Kingdom
549893,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-07-15 18:03:00,3.15,14073.0,United Kingdom
546028,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-10-14 15:43:00,4.23,13585.0,United Kingdom
545078,23355,HOT WATER BOTTLE KEEP CALM,3,2011-07-20 16:56:00,4.69,13460.0,United Kingdom
546193,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-10-31 13:19:00,3.14,13609.0,Netherlands
540225,22659,LUNCH BAG CARS BLUE,2,2011-03-22 08:16:00,1.52,12847.0,United Kingdom
542250,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-09-13 08:54:00,6.1,13094.0,United Kingdom
541787,22469,HEART OF WICKER SMALL,1,2011-11-02 12:48:00,1.64,13034.0,Spain
551590,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-11-14 15:10:00,3.22,14331.0,United Kingdom
550378,22551,PLASTERS IN TIN SPACEBOY,4,2011-10-23 09:57:00,1.66,14147.0,United Kingdom
542673,22310,IVORY KNITTED MUG COSY,4,2011-10-31 12:55:00,1.89,13145.0,United Kingdom
548457,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-02-01 14:14:00,2.31,13887.0,United Kingdom
538608,22632,HAND WARMER RED POLKA DOT,1,2011-09-11 10:39:00,2.19,12646.0,United Kingdom
545656,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-07 13:18:00,12.51,13537.0,United Kingdom
537152,71053,WHITE METAL LANTERN,1,2011-10-20 15:50:00,3.08,12433.0,United Kingdom
541443,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,9,2011-01-20 08:37:00,5.14,12996.0,United Kingdom
550919,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-02-01 16:22:00,2.68,14241.0,United Kingdom
548996,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-03-18 10:40:00,2.69,13968.0,United Kingdom
544998,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-03-20 14:48:00,5.5,13450.0,Belgium
547166,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-06-16 07:21:00,4.26,13735.0,United Kingdom
536414,22629,SPACEBOY LUNCH BOX,2,2011-06-24 09:48:00,2.43,12354.0,United Kingdom
542704,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-10-18 17:39:00,3.72,13148.0,Denmark
545729,22633,HAND WARMER UNION JACK,5,2011-02-20 15:53:00,2.23,13552.0,United Kingdom
543714,22633,HAND WARMER UNION JACK,10,2011-07-25 13:05:00,2.09,13302.0,United Kingdom
551172,22423,REGENCY CAKESTAND 3 TIER,17,2011-10-08 18:29:00,13.44,14278.0,France
546744,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-05-01 08:00:00,1.97,13683.0,United Kingdom
551587,23084,RABBIT NIGHT LIGHT,4,2011-08-24 08:54:00,1.63,14331.0,United Kingdom
543333,22629,SPACEBOY LUNCH BOX,1,2011-02-22 10:33:00,1.98,13250.0,United Kingdom
549037,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-05-27 14:46:00,2.62,13968.0,United Kingdom
546856,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-11-03 10:33:00,2.71,13698.0,United Kingdom
536649,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-10-03 07:11:00,2.68,12387.0,United Kingdom
549001,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-05-15 12:40:00,3.49,13968.0,United Kingdom
538963,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-04 07:25:00,4.8,12690.0,Belgium
543281,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-29 16:57:00,8.33,13241.0,United Kingdom
545482,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-03-15 07:25:00,1.96,13505.0,United Kingdom
544063,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-09-17 16:51:00,10.37,13344.0,United Kingdom
548044,22470,HEART OF WICKER LARGE,2,2011-02-21 09:07:00,2.32,13828.0,United Kingdom
539461,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-08-06 12:59:00,1.85,12743.0,Norway
547010,10002,INFLATABLE POLITICAL GLOBE,10,2011-09-15 07:29:00,1.38,13715.0,United Kingdom
547042,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-22 07:03:00,17.92,13715.0,United Kingdom
539963,22552,PLASTERS IN TIN STRONGMAN,5,2011-12-07 09:29:00,2.07,12812.0,United Kingdom
537294,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-11-14 13:08:00,1.59,12466.0,United Kingdom
545005,22383,LUNCH BAG SUKI DESIGN,1,2011-07-18 15:00:00,1.83,13450.0,Belgium
539015,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-11-02 07:14:00,1.33,12690.0,Belgium
C547634,22492,MINI PAINT SET VINTAGE,-2,2011-10-05 17:15:00,0.85,13774.0,Spain
547521,22659,LUNCH BAG CARS BLUE,6,2011-03-27 17:16:00,1.38,13769.0,Denmark
542533,21176,CHOCOLATE HOT WATER BOTTLE,6,2011-08-29 10:42:00,6.46,13130.0,United Kingdom
544444,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2011-06-11 16:47:00,5.4,13395.0,USA
541794,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-10-22 13:29:00,3.7,13034.0,Spain
546109,22659,LUNCH BAG CARS BLUE,1,2011-10-12 13:52:00,1.62,,United Kingdom
539234,21928,JUMBO BAG WOODLAND ANIMALS,2,2010-12-09 07:34:00,3.14,12714.0,United Kingdom
545807,71053,WHITE METAL LANTERN,2,2011-10-12 12:13:00,3.55,13569.0,United Kingdom
536411,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-01-24 09:47:00,1.52,12354.0,United Kingdom
543236,22551,PLASTERS IN TIN SPACEBOY,3,2011-04-15 16:01:00,1.65,13232.0,Spain
543904,23084,RABBIT NIGHT LIGHT,5,2011-06-04 19:28:00,2.23,13324.0,United Kingdom
540001,22722,SET OF 6 SOLDIER SKITTLES,2,2011-07-09 09:36:00,6.44,12814.0,United Kingdom
538539,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-25 14:23:00,3.22,12641.0,United Kingdom
539752,22659,LUNCH BAG CARS BLUE,3,2011-11-27 13:03:00,2.23,12786.0,United Kingdom
544664,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-04-22 18:47:00,3.08,13418.0,United Kingdom
543045,22310,IVORY KNITTED MUG COSY,1,2011-07-20 15:01:00,1.37,13204.0,Japan
545321,22551,PLASTERS IN TIN SPACEBOY,4,2011-09-27 09:03:00,2.05,13492.0,United Kingdom
546972,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-01-10 19:17:00,4.17,13712.0,United Kingdom
547485,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-07 17:30:00,2.76,13763.0,United Kingdom
548031,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-05-31 19:00:00,4.1,13827.0,United Kingdom
547212,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-12-08 17:43:00,3.95,13738.0,United Kingdom
543477,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-10 10:11:00,10.99,13265.0,United Kingdom
547214,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-09-26 15:05:00,2.82,13738.0,United Kingdom
547361,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-07-22 12:30:00,3.18,13749.0,United Kingdom
545348,22383,LUNCH BAG SUKI DESIGN,7,2011-09-03 10:31:00,2.12,13492.0,United Kingdom
551601,71053,WHITE METAL LANTERN,1,2011-11-12 19:47:00,3.2,14331.0,United Kingdom
550192,22551,PLASTERS IN TIN SPACEBOY,27,2011-12-02 19:14:00,1.57,14122.0,France
541650,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-02-19 10:57:00,1.99,13016.0,United Kingdom
539739,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-10-31 12:40:00,6.25,12786.0,United Kingdom
538194,22423,REGENCY CAKESTAND 3 TIER,4,2011-06-19 08:17:00,14.01,12596.0,United Kingdom
542662,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-10 14:02:00,5.42,13145.0,United Kingdom
548568,47566,PARTY BUNTING,1,2011-05-03 11:05:00,5.17,13901.0,Switzerland
550647,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-03 10:54:00,5.14,14202.0,United Kingdom
536972,22551,PLASTERS IN TIN SPACEBOY,1,2011-07-02 10:57:00,1.93,,United Kingdom
536774,22467,GUMBALL COAT RACK,3,2011-09-08 07:12:00,2.11,12396.0,United Kingdom
540861,23355,HOT WATER BOTTLE KEEP CALM,5,2011-09-12 15:33:00,5.87,12914.0,United Kingdom
548561,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-11 15:53:00,2.23,13901.0,Switzerland
538445,22470,HEART OF WICKER LARGE,5,2011-10-11 10:00:00,3.06,12632.0,United Kingdom
541318,22386,JUMBO BAG PINK POLKADOT,4,2011-11-10 16:13:00,2.4,12986.0,United Kingdom
544081,22386,JUMBO BAG PINK POLKADOT,1,2011-04-18 10:40:00,2.31,13344.0,United Kingdom
549873,10002,INFLATABLE POLITICAL GLOBE,2,2011-05-27 09:53:00,0.82,14073.0,United Kingdom
551586,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-07-09 14:13:00,2.8,14331.0,United Kingdom
549739,47566,PARTY BUNTING,1,2011-07-06 09:29:00,7.83,14066.0,United Kingdom
549355,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,8,2011-05-22 17:10:00,2.1,14015.0,United Kingdom
542867,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-06-25 10:33:00,1.35,13185.0,United Kingdom
548948,22469,HEART OF WICKER SMALL,1,2011-11-22 11:52:00,2.11,13965.0,France
544411,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-03 11:11:00,1.9,13394.0,United Kingdom
540060,23355,HOT WATER BOTTLE KEEP CALM,10,2011-08-16 19:01:00,5.06,12826.0,United Kingdom
536723,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-06-24 14:47:00,5.59,12392.0,United Kingdom
547198,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-17 13:58:00,7.25,13737.0,United Kingdom
537779,23298,SPOTTY BUNNY DOORSTOP,7,2011-07-04 17:20:00,5.96,12542.0,United Kingdom
545487,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-01 17:46:00,2.59,13505.0,United Kingdom
537861,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-24 14:26:00,2.39,12551.0,United Kingdom
537647,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-04-17 08:01:00,2.38,,United Kingdom
550277,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-29 10:21:00,2.92,14131.0,Switzerland
549772,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-04-04 17:10:00,2.41,14068.0,Germany
551351,23298,SPOTTY BUNNY DOORSTOP,1,2011-06-22 19:53:00,7.57,14304.0,Australia
547922,10002,INFLATABLE POLITICAL GLOBE,6,2011-11-13 17:24:00,0.88,13811.0,United Kingdom
C547820,10002,INFLATABLE POLITICAL GLOBE,-6,2011-08-26 13:48:00,1.1,13803.0,United Kingdom
541048,22722,SET OF 6 SOLDIER SKITTLES,5,2010-12-20 12:51:00,6.11,12946.0,Spain
537051,22632,HAND WARMER RED POLKA DOT,2,2011-03-12 19:57:00,2.28,12422.0,United Kingdom
544352,22629,SPACEBOY LUNCH BOX,1,2011-02-17 11:23:00,1.95,13390.0,United Kingdom
536848,22629,SPACEBOY LUNCH BOX,1,2011-08-16 08:13:00,1.64,12411.0,United Kingdom
536955,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-08-27 08:34:00,3.93,12417.0,United Kingdom
539915,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-10 14:31:00,4.34,12804.0,United Kingdom
545237,22722,SET OF 6 SOLDIER SKITTLES,1,2011-05-02 14:44:00,7.61,13480.0,United Kingdom
538641,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-21 15:20:00,3.78,12649.0,United Kingdom
543519,21175,GIN + TONIC DIET METAL SIGN,2,2011-10-24 10:37:00,2.39,13271.0,United Kingdom
551585,21175,GIN + TONIC DIET METAL SIGN,8,2011-10-12 10:20:00,2.0,14331.0,United Kingdom
548846,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-05-12 15:13:00,2.42,13946.0,United Kingdom
536916,22386,JUMBO BAG PINK POLKADOT,2,2011-01-28 16:32:00,2.15,12415.0,France
537335,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-08-09 15:37:00,3.02,12475.0,United Kingdom
536898,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-10-21 18:26:00,2.37,12415.0,France
544554,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-05-06 17:58:00,4.16,13403.0,United Kingdom
547039,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-06 13:22:00,4.58,13715.0,United Kingdom
538439,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-01-19 07:08:00,2.43,12632.0,United Kingdom
536959,22386,JUMBO BAG PINK POLKADOT,4,2010-12-28 08:01:00,2.43,,United Kingdom
549007,22383,LUNCH BAG SUKI DESIGN,14,2011-08-18 10:29:00,2.11,13968.0,United Kingdom
542955,21928,JUMBO BAG WOODLAND ANIMALS,2,2011-08-04 13:08:00,1.9,13193.0,United Kingdom
540757,22386,JUMBO BAG PINK POLKADOT,1,2011-02-16 15:44:00,1.73,12906.0,United Kingdom
545997,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-08-10 14:45:00,2.37,,United Kingdom
548566,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-12-28 15:50:00,2.2,13901.0,Switzerland
C551616,23298,SPOTTY BUNNY DOORSTOP,-1,2010-12-16 07:08:00,5.2,14331.0,United Kingdom
538875,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-07-24 15:07:00,2.8,12679.0,Norway
543547,47566,PARTY BUNTING,2,2011-12-01 09:10:00,7.81,13272.0,United Kingdom
547192,21176,CHOCOLATE HOT WATER BOTTLE,3,2011-12-03 07:25:00,4.02,13736.0,United Kingdom
536848,22423,REGENCY CAKESTAND 3 TIER,9,2011-08-16 08:13:00,10.63,12411.0,United Kingdom
537033,22659,LUNCH BAG CARS BLUE,2,2011-05-18 10:52:00,2.19,12422.0,United Kingdom
549871,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-02-28 09:34:00,7.43,14073.0,United Kingdom
536405,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-12-10 07:31:00,3.16,12352.0,United Kingdom
551367,23298,SPOTTY BUNNY DOORSTOP,3,2011-04-29 15:36:00,7.39,14304.0,Australia
538677,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-02-15 18:12:00,1.7,12657.0,United Kingdom
548586,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-01-03 10:30:00,0.88,13905.0,United Kingdom
537048,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-06-30 11:13:00,3.6,12422.0,United Kingdom
543068,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-05-03 14:25:00,1.96,13205.0,United Kingdom
545864,23084,RABBIT NIGHT LIGHT,1,2011-10-02 14:11:00,2.16,,United Kingdom
551213,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-08-28 10:32:00,2.91,14280.0,United Kingdom
536657,22632,HAND WARMER RED POLKA DOT,3,2011-07-03 17:22:00,1.81,12387.0,United Kingdom
543102,22310,IVORY KNITTED MUG COSY,12,2011-04-26 15:39:00,1.76,13210.0,United Kingdom
543906,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-11-12 12:57:00,3.25,13324.0,United Kingdom
541116,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,2011-08-31 11:08:00,4.87,12955.0,USA
550005,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-02-18 08:32:00,1.85,,United Kingdom
538350,22469,HEART OF WICKER SMALL,1,2011-05-12 17:13:00,1.57,12618.0,United Kingdom
542527,22629,SPACEBOY LUNCH BOX,1,2011-07-18 09:07:00,2.9,13130.0,United Kingdom
542339,22310,IVORY KNITTED MUG COSY,5,2011-11-18 13:59:00,2.11,13101.0,United Kingdom
546509,23356,HOT WATER BOTTLE TEA AND SYMPATHY,13,2011-07-17 10:39:00,7.26,13653.0,United Kingdom
546953,23298,SPOTTY BUNNY DOORSTOP,1,2011-09-02 19:29:00,6.92,13712.0,United Kingdom
548049,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-11-01 13:01:00,2.36,13829.0,United Kingdom
544352,22386,JUMBO BAG PINK POLKADOT,2,2011-02-17 11:23:00,2.08,13390.0,United Kingdom
542707,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-10-09 11:18:00,5.2,13150.0,United Kingdom
549730,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-03-07 08:16:00,2.45,14066.0,United Kingdom
539962,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-11-23 08:46:00,1.34,12812.0,United Kingdom
547218,22383,LUNCH BAG SUKI DESIGN,3,2011-11-08 17:59:00,2.21,13738.0,United Kingdom
541333,22722,SET OF 6 SOLDIER SKITTLES,1,2011-05-06 07:26:00,7.19,12986.0,United Kingdom
539257,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-09-07 10:01:00,4.14,12720.0,United Kingdom
543418,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-06-02 13:36:00,2.69,13260.0,Germany
539703,47566,PARTY BUNTING,1,2011-06-16 19:17:00,4.16,12782.0,United Kingdom
542922,22492,MINI PAINT SET VINTAGE,4,2011-09-15 16:38:00,0.71,13189.0,United Kingdom
551555,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-09-15 15:26:00,3.16,14327.0,Italy
536873,22383,LUNCH BAG SUKI DESIGN,2,2011-06-06 14:17:00,2.11,12415.0,France
C548089,22580,ADVENT CALENDAR GINGHAM SACK,-2,2011-07-11 12:53:00,3.35,13834.0,United Kingdom
549769,22423,REGENCY CAKESTAND 3 TIER,6,2011-05-12 09:55:00,17.89,14068.0,Germany
542003,23300,GARDENERS KNEELING PAD CUP OF TEA,10,2011-08-15 09:07:00,2.25,13066.0,United Kingdom
545780,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-03-25 08:57:00,0.0,13559.0,United Kingdom
546976,22722,SET OF 6 SOLDIER SKITTLES,5,2011-07-07 11:41:00,7.0,13712.0,United Kingdom
549742,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-14 14:58:00,4.66,14066.0,United Kingdom
539975,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-10-11 09:35:00,2.34,12812.0,United Kingdom
548397,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-11-08 14:55:00,3.05,13883.0,United Kingdom
547233,22659,LUNCH BAG CARS BLUE,1,2011-08-01 07:04:00,2.57,13740.0,United Kingdom
536432,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-01-29 19:41:00,2.78,12356.0,United Kingdom
549645,22551,PLASTERS IN TIN SPACEBOY,10,2011-11-24 11:44:00,2.16,14055.0,United Kingdom
C543177,22752,SET 7 BABUSHKA NESTING BOXES,-23,2011-11-14 19:07:00,7.43,13222.0,United Kingdom
548430,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-06-23 16:48:00,2.87,13885.0,Germany
545962,10002,INFLATABLE POLITICAL GLOBE,1,2011-09-22 18:45:00,1.02,13581.0,United Kingdom
550180,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-09-07 07:47:00,5.31,14120.0,United Kingdom
540662,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,10,2011-04-25 18:52:00,1.25,12895.0,United Kingdom
544539,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-08 08:56:00,7.28,,United Kingdom
537331,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-07 07:34:00,1.7,12475.0,United Kingdom
543513,22629,SPACEBOY LUNCH BOX,5,2011-08-04 15:20:00,2.28,13271.0,United Kingdom
538003,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-03-12 07:50:00,6.16,12565.0,United Kingdom
544382,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-09-13 17:39:00,2.33,13394.0,United Kingdom
546075,22310,IVORY KNITTED MUG COSY,4,2011-05-06 17:02:00,1.5,13597.0,United Kingdom
544408,21232,STRAWBERRY CERAMIC TRINKET BOX,5,2011-10-14 18:59:00,1.56,13394.0,United Kingdom
539762,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-04-01 12:04:00,6.7,12786.0,United Kingdom
551213,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-08-28 10:32:00,2.85,14280.0,United Kingdom
542331,23300,GARDENERS KNEELING PAD CUP OF TEA,5,2010-12-25 16:11:00,2.65,13101.0,United Kingdom
550394,22310,IVORY KNITTED MUG COSY,4,2011-06-26 09:03:00,1.39,14148.0,United Kingdom
538631,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-10-08 15:37:00,4.95,12646.0,United Kingdom
540475,22552,PLASTERS IN TIN STRONGMAN,7,2011-03-01 17:31:00,1.77,12873.0,United Kingdom
537778,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-16 13:03:00,2.52,12541.0,United Kingdom
546794,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-11-10 10:09:00,2.33,13690.0,United Kingdom
538526,22386,JUMBO BAG PINK POLKADOT,5,2011-09-04 13:56:00,1.92,12640.0,United Kingdom
548723,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-01-27 12:59:00,0.0,13929.0,Canada
C543402,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-05-25 19:53:00,2.19,13258.0,United Kingdom
545314,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-07-23 08:19:00,3.89,13492.0,United Kingdom
C536723,10002,INFLATABLE POLITICAL GLOBE,-11,2011-06-24 14:47:00,0.97,12392.0,United Kingdom
550720,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-15 19:29:00,2.98,14215.0,United Kingdom
548565,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-08-24 10:03:00,1.87,13901.0,Switzerland
549216,22469,HEART OF WICKER SMALL,6,2011-06-19 08:19:00,1.63,13989.0,United Kingdom
539081,71053,WHITE METAL LANTERN,2,2011-11-29 08:32:00,2.72,12696.0,United Kingdom
544894,22722,SET OF 6 SOLDIER SKITTLES,2,2011-06-27 17:18:00,8.27,13443.0,United Kingdom
541621,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-05-05 10:15:00,5.5,13012.0,United Kingdom
540643,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-12-05 15:24:00,4.44,12892.0,United Kingdom
550222,47566,PARTY BUNTING,3,2011-10-03 09:52:00,6.12,14125.0,United Kingdom
542255,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-06-17 17:44:00,2.23,13094.0,United Kingdom
538978,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-07-21 19:42:00,2.07,12690.0,Belgium
540102,23084,RABBIT NIGHT LIGHT,4,2010-12-21 08:22:00,1.94,12831.0,United Kingdom
542527,23298,SPOTTY BUNNY DOORSTOP,1,2011-07-18 09:07:00,7.83,13130.0,United Kingdom
550439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-31 10:50:00,2.55,14156.0,United Kingdom
538762,47566,PARTY BUNTING,10,2011-11-15 11:28:00,5.77,12659.0,United Kingdom
542583,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-06-10 14:09:00,4.57,13135.0,United Kingdom
542676,10002,INFLATABLE POLITICAL GLOBE,1,2010-12-11 17:42:00,0.99,13145.0,United Kingdom
550107,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-10-15 14:02:00,2.3,14102.0,United Kingdom
539133,47566,PARTY BUNTING,6,2011-06-01 19:40:00,6.26,12706.0,United Kingdom
544770,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,8,2011-08-03 14:05:00,1.34,13432.0,United Kingdom
543789,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-10-24 19:52:00,2.69,13311.0,United Kingdom
547938,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-04-04 10:44:00,4.78,13817.0,United Kingdom
536973,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,13,2011-10-12 18:10:00,2.47,12417.0,United Kingdom
549727,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-07-11 17:56:00,2.77,14066.0,United Kingdom
545408,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-10-01 09:36:00,3.34,13501.0,France
541321,21176,CHOCOLATE HOT WATER BOTTLE,8,2011-06-06 14:41:00,5.77,12986.0,United Kingdom
548410,22722,SET OF 6 SOLDIER SKITTLES,1,2011-07-17 10:02:00,5.59,13883.0,United Kingdom
543681,22467,GUMBALL COAT RACK,2,2011-01-21 10:08:00,2.67,13294.0,United Kingdom
537422,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-11-20 08:29:00,2.77,12490.0,United Kingdom
