InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
530164,SKU-001,Premium Coffee Beans,2,2024-10-11 17:53:00,11.67,1631149627.0,Italy,23.34
530164,SKU-003,Ceramic Mug,1,2024-06-05 20:11:00,8.27,1551467267.0,United Kingdom,8.27
530165,SKU-003,Ceramic Mug,1,2024-09-17 19:33:00,7.05,1298664459.0,United Kingdom,7.05
530165,SKU-005,Notebook A5,5,2024-07-30 15:26:00,5.95,3165058096.0,France,29.75
530165,SKU-008,Yoga Mat,1,2025-02-16 20:41:00,24.66,3944013801.0,Germany,24.66
530166,SKU-005,Notebook A5,2,2024-06-29 09:09:00,5.3,4247522485.0,Germany,10.6
530166,SKU-011,Cotton Tote Bag,2,2024-12-18 08:38:00,9.58,1532026711.0,Italy,19.16
530166,SKU-009,Running Socks,6,2024-07-18 10:00:00,6.49,4019823451.0,Netherlands,38.94
530167,SKU-007,Desk Lamp,1,2024-05-21 18:56:00,35.35,3901754247.0,Spain,35.35
530167,SKU-012,Phone Stand,2,2024-11-28 21:16:00,12.82,1455905409.0,Portugal,25.64
530167,SKU-009,Running Socks,1,2024-05-20 12:45:00,6.33,2998248840.0,Germany,6.33
530168,SKU-003,Ceramic Mug,1,2024-08-09 12:05:00,6.91,3464462389.0,France,6.91
530168,SKU-003,Ceramic Mug,2,2024-07-03 19:13:00,7.91,3404921991.0,Portugal,15.82
530168,SKU-001,Premium Coffee Beans,3,2025-02-28 11:25:00,13.92,3464462389.0,France,41.76
530169,SKU-012,Phone Stand,5,2024-06-10 16:38:00,13.21,3028182883.0,Spain,66.05000000000001
530169,SKU-012,Phone Stand,2,2024-07-31 15:30:00,11.92,3165058096.0,France,23.84
530169,SKU-011,Cotton Tote Bag,2,2024-11-03 14:52:00,9.11,218130993.0,Germany,18.22
530170,SKU-001,Premium Coffee Beans,1,2024-06-29 20:23:00,12.17,1092425570.0,Germany,12.17
530170,SKU-004,Reusable Bottle,1,2024-09-05 12:06:00,13.74,1879582139.0,Italy,13.74
530170,SKU-006,Wireless Charger,2,2024-11-12 17:49:00,21.6,1532026711.0,Italy,43.2
530171,SKU-001,Premium Coffee Beans,2,2025-03-29 11:18:00,14.02,1551467267.0,United Kingdom,28.04
530171,SKU-002,Organic Green Tea,3,2024-05-19 09:13:00,7.68,1374553813.0,France,23.04
530171,SKU-005,Notebook A5,1,2024-04-30 11:35:00,5.87,256300136.0,Germany,5.87
530172,SKU-001,Premium Coffee Beans,2,2025-02-02 11:17:00,12.63,3746495413.0,Spain,25.26
530172,SKU-010,Bluetooth Speaker,1,2024-05-07 17:02:00,41.2,1743953104.0,Netherlands,41.2
530172,SKU-008,Yoga Mat,1,2024-07-19 08:03:00,25.84,3249454010.0,Spain,25.84
530173,SKU-005,Notebook A5,3,2024-09-14 08:22:00,5.0,1210522254.0,United Kingdom,15.0
530173,SKU-007,Desk Lamp,1,2024-04-13 16:12:00,34.98,3010973631.0,France,34.98
530173,SKU-007,Desk Lamp,1,2025-01-08 19:22:00,35.45,3537469027.0,Germany,35.45
530174,SKU-012,Phone Stand,1,2024-09-27 18:06:00,12.46,3537469027.0,Germany,12.46
530174,SKU-012,Phone Stand,2,2025-02-27 16:06:00,11.1,3404921991.0,Portugal,22.2
530174,SKU-003,Ceramic Mug,6,2024-07-02 08:37:00,7.84,1148384623.0,Netherlands,47.04
530175,SKU-008,Yoga Mat,2,2024-12-06 17:55:00,23.08,1669324898.0,Portugal,46.16
530175,SKU-005,Notebook A5,3,2024-07-30 10:09:00,5.09,2972807654.0,France,15.27
530175,SKU-002,Organic Green Tea,2,2025-03-23 22:40:00,9.4,3228357005.0,Portugal,18.8
530176,SKU-012,Phone Stand,2,2024-07-05 11:56:00,10.82,4285182700.0,Germany,21.64
530176,SKU-011,Cotton Tote Bag,1,2024-09-12 18:09:00,11.27,3939939806.0,Germany,11.27
530176,SKU-003,Ceramic Mug,2,2024-05-06 16:33:00,8.27,1551467267.0,United Kingdom,16.54
530177,SKU-010,Bluetooth Speaker,4,2024-08-15 18:33:00,46.15,3165058096.0,France,184.6
530177,SKU-006,Wireless Charger,1,2024-10-29 15:50:00,25.78,3990822146.0,Portugal,25.78
530177,SKU-005,Notebook A5,1,2024-11-15 13:39:00,5.23,2031279327.0,Portugal,5.23
530178,SKU-007,Desk Lamp,2,,34.77,160241283.0,France,69.54
530178,SKU-011,Cotton Tote Bag,4,2024-11-23 14:15:00,11.06,4019823451.0,Netherlands,44.24
530178,SKU-010,Bluetooth Speaker,1,2024-04-16 17:04:00,45.47,3464462389.0,France,45.47
530179,SKU-010,Bluetooth Speaker,1,2024-12-28 18:31:00,44.18,1298664459.0,United Kingdom,44.18
530179,SKU-001,Premium Coffee Beans,4,,14.16,3537469027.0,Germany,56.64
530179,SKU-009,Running Socks,5,2024-09-26 21:51:00,7.52,1669324898.0,Portugal,37.6
530180,SKU-002,Organic Green Tea,1,2025-01-23 15:06:00,9.51,3249454010.0,Spain,9.51
530180,SKU-003,Ceramic Mug,1,2024-08-23 22:18:00,6.79,3408959152.0,France,6.79
530180,SKU-005,Notebook A5,1,2024-07-27 17:23:00,5.76,3028182883.0,Spain,5.76
530181,SKU-002,Organic Green Tea,2,2025-03-06 10:45:00,7.9,3939939806.0,Germany,15.8
530181,SKU-005,Notebook A5,1,2024-08-15 15:16:00,4.9,3010973631.0,France,4.9
530181,SKU-008,Yoga Mat,1,2024-07-25 18:59:00,27.0,1879582139.0,Italy,27.0
530182,SKU-002,Organic Green Tea,6,2024-10-03 17:31:00,8.16,3057178938.0,Germany,48.96
530182,SKU-005,Notebook A5,1,2024-07-21 14:26:00,5.77,3537469027.0,Germany,5.77
530182,SKU-011,Cotton Tote Bag,1,2024-05-16 10:28:00,8.96,3961354037.0,France,8.96
530183,SKU-010,Bluetooth Speaker,1,2024-12-02 13:23:00,41.77,1743953104.0,Netherlands,41.77
530183,SKU-007,Desk Lamp,1,2024-04-05 16:28:00,34.75,3028182883.0,Spain,34.75
530183,SKU-011,Cotton Tote Bag,1,2025-01-20 08:39:00,9.02,1374553813.0,France,9.02
530184,SKU-001,Premium Coffee Beans,2,2024-11-05 19:50:00,12.54,1706304137.0,Netherlands,25.08
530184,SKU-009,Running Socks,3,2024-07-17 08:09:00,6.55,3404921991.0,Portugal,19.65
530184,SKU-005,Notebook A5,5,2024-03-14 14:10:00,5.89,3990822146.0,Portugal,29.45
530185,SKU-002,Organic Green Tea,1,2024-11-17 11:24:00,9.7,1403566220.0,United Kingdom,9.7
530185,SKU-011,Cotton Tote Bag,1,2025-01-30 09:22:00,10.57,1656588885.0,Germany,10.57
530185,SKU-011,Cotton Tote Bag,2,2024-11-17 16:57:00,10.82,4285182700.0,Germany,21.64
530186,SKU-002,Organic Green Tea,1,2024-07-10 09:11:00,9.01,1490291513.0,France,9.01
530186,SKU-007,Desk Lamp,2,2024-08-17 20:27:00,29.55,4285182700.0,Germany,59.1
530186,SKU-006,Wireless Charger,2,2024-12-07 09:20:00,23.43,4134554504.0,Spain,46.86
530187,SKU-010,Bluetooth Speaker,1,2024-12-02 15:13:00,45.14,2031279327.0,Portugal,45.14
530187,SKU-008,Yoga Mat,1,2024-06-22 09:17:00,26.38,2998248840.0,Germany,26.38
530187,SKU-009,Running Socks,2,2024-06-10 10:30:00,6.33,3249454010.0,Spain,12.66
530188,SKU-004,Reusable Bottle,1,2024-11-04 13:36:00,16.29,3914490288.0,Netherlands,16.29
530188,SKU-010,Bluetooth Speaker,1,2024-10-12 20:24:00,46.99,3028182883.0,Spain,46.99
530188,SKU-006,Wireless Charger,2,2025-02-22 20:27:00,21.71,4285182700.0,Germany,43.42
530189,SKU-004,Reusable Bottle,1,2024-07-15 08:13:00,14.58,1328460370.0,United Kingdom,14.58
530189,SKU-011,Cotton Tote Bag,1,2025-01-13 14:17:00,10.96,160241283.0,France,10.96
530189,SKU-003,Ceramic Mug,1,2025-02-12 09:09:00,7.98,218130993.0,Germany,7.98
530190,SKU-007,Desk Lamp,2,2024-09-24 09:19:00,32.98,3944013801.0,Germany,65.96
530190,SKU-008,Yoga Mat,1,2024-04-08 21:26:00,23.74,3537469027.0,Germany,23.74
530190,SKU-011,Cotton Tote Bag,6,2025-03-08 22:16:00,10.29,2998248840.0,Germany,61.74
530191,SKU-001,Premium Coffee Beans,1,2024-10-31 09:57:00,11.84,1551467267.0,United Kingdom,11.84
530191,SKU-006,Wireless Charger,2,2024-07-15 20:19:00,0.0,3746495413.0,Spain,0.0
530191,SKU-006,Wireless Charger,1,2024-03-29 14:30:00,21.04,4132486912.0,Netherlands,21.04
530192,SKU-012,Phone Stand,1,2024-11-28 20:10:00,11.27,1627075596.0,Portugal,11.27
530192,SKU-007,Desk Lamp,1,2024-09-05 13:58:00,33.77,4049147868.0,United Kingdom,33.77
530192,SKU-007,Desk Lamp,2,2025-02-07 21:00:00,30.15,218130993.0,Germany,60.3
530193,SKU-010,Bluetooth Speaker,4,2024-04-08 11:04:00,41.13,3939939806.0,Germany,164.52
530193,SKU-010,Bluetooth Speaker,2,2024-06-29 17:09:00,42.64,1656588885.0,Germany,85.28
530193,SKU-012,Phone Stand,2,2024-06-25 19:52:00,11.21,4243482242.0,Spain,22.42
530194,SKU-006,Wireless Charger,5,2024-10-25 08:09:00,25.09,,Netherlands,125.45
530194,SKU-003,Ceramic Mug,1,2024-08-26 15:55:00,7.93,1130080571.0,Germany,7.93
530194,SKU-011,Cotton Tote Bag,3,2025-04-07 14:16:00,9.09,4272478427.0,Portugal,27.27
530195,SKU-001,Premium Coffee Beans,1,2024-08-07 15:53:00,12.03,3379964137.0,Portugal,12.03
530195,SKU-011,Cotton Tote Bag,1,2024-07-17 15:40:00,9.37,1210522254.0,United Kingdom,9.37
530195,SKU-002,Organic Green Tea,2,2025-01-30 08:13:00,9.72,1532026711.0,Italy,19.44
530196,SKU-004,Reusable Bottle,1,2024-06-04 14:44:00,14.34,3944013801.0,Germany,14.34
530196,SKU-003,Ceramic Mug,1,2024-03-21 17:24:00,7.57,3010973631.0,France,7.57
530196,SKU-004,Reusable Bottle,2,2024-08-03 11:43:00,16.52,218130993.0,Germany,33.04
530197,SKU-001,Premium Coffee Beans,1,2024-12-06 13:52:00,14.68,3961354037.0,France,14.68
530197,SKU-005,Notebook A5,1,2024-09-03 22:19:00,5.06,3408959152.0,France,5.06
530197,SKU-002,Organic Green Tea,1,2024-12-01 19:31:00,9.08,1210522254.0,United Kingdom,9.08
530198,SKU-008,Yoga Mat,1,2024-06-15 14:26:00,21.88,1419841616.0,France,21.88
530198,SKU-009,Running Socks,1,2024-12-21 14:33:00,6.84,1669324898.0,Portugal,6.84
530198,SKU-006,Wireless Charger,1,2024-12-02 09:59:00,26.2,3086660365.0,Spain,26.2
530199,SKU-007,Desk Lamp,4,2024-10-09 13:11:00,34.79,1669324898.0,Portugal,139.16
530199,SKU-003,Ceramic Mug,1,2024-06-17 16:27:00,6.61,218130993.0,Germany,6.61
530199,SKU-011,Cotton Tote Bag,10,2024-11-15 19:43:00,9.72,3961354037.0,France,97.2
530200,SKU-005,Notebook A5,2,2024-07-06 19:39:00,4.88,4132486912.0,Netherlands,9.76
530200,SKU-002,Organic Green Tea,4,2024-12-23 09:51:00,8.28,1992550224.0,Netherlands,33.12
530200,SKU-002,Organic Green Tea,3,2025-02-15 18:01:00,9.31,3746495413.0,Spain,27.93
530201,SKU-007,Desk Lamp,1,2024-09-13 09:31:00,30.19,1551467267.0,United Kingdom,30.19
530201,SKU-010,Bluetooth Speaker,1,2024-12-21 22:34:00,44.79,4049147868.0,United Kingdom,44.79
530201,SKU-008,Yoga Mat,1,2024-08-22 16:37:00,25.29,4132486912.0,Netherlands,25.29
530202,SKU-011,Cotton Tote Bag,5,2024-09-26 12:54:00,10.17,3404921991.0,Portugal,50.85
530202,SKU-004,Reusable Bottle,4,2024-09-12 20:29:00,16.98,4241396234.0,Italy,67.92
530202,SKU-002,Organic Green Tea,1,2024-10-02 11:54:00,8.4,3404921991.0,Portugal,8.4
530203,SKU-002,Organic Green Tea,1,2024-08-12 13:50:00,9.4,4247522485.0,Germany,9.4
530203,SKU-007,Desk Lamp,10,2024-12-02 22:52:00,30.51,1432582759.0,Netherlands,305.1
530203,SKU-012,Phone Stand,1,2024-12-26 14:00:00,10.43,3708306924.0,Germany,10.43
530204,SKU-004,Reusable Bottle,4,2024-10-14 16:18:00,14.35,1656588885.0,Germany,57.4
530204,SKU-011,Cotton Tote Bag,4,2025-01-19 12:19:00,9.54,1743953104.0,Netherlands,38.16
C530204,SKU-007,Desk Lamp,-3,2024-11-26 18:15:00,34.76,4285182700.0,Germany,-104.28
530205,SKU-007,Desk Lamp,5,2024-07-20 08:00:00,29.58,3990822146.0,Portugal,147.89999999999998
530205,SKU-006,Wireless Charger,2,2024-12-31 21:52:00,21.07,3010973631.0,France,42.14
530205,SKU-012,Phone Stand,1,2024-10-19 17:20:00,10.47,4245485629.0,United Kingdom,10.47
530206,SKU-010,Bluetooth Speaker,2,2024-08-02 14:15:00,42.92,1551467267.0,United Kingdom,85.84
530206,SKU-007,Desk Lamp,3,2024-07-20 11:39:00,30.34,3961354037.0,France,91.02
530206,SKU-001,Premium Coffee Beans,5,2024-07-30 20:59:00,11.62,3746495413.0,Spain,58.1
530207,SKU-003,Ceramic Mug,2,2024-05-06 18:24:00,8.25,3165058096.0,France,16.5
530207,SKU-003,Ceramic Mug,1,2024-08-06 14:57:00,8.1,1551467267.0,United Kingdom,8.1
530207,SKU-003,Ceramic Mug,1,2024-05-03 14:14:00,7.85,1669324898.0,Portugal,7.85
530208,SKU-003,Ceramic Mug,2,2024-06-14 16:07:00,7.65,1432582759.0,Netherlands,15.3
530208,SKU-007,Desk Lamp,1,2024-12-08 21:48:00,31.1,3086660365.0,Spain,31.1
530208,SKU-005,Notebook A5,1,2024-09-20 21:35:00,6.17,3086660365.0,Spain,6.17
530209,SKU-006,Wireless Charger,1,2024-08-22 11:05:00,20.97,1570446780.0,Portugal,20.97
530209,SKU-007,Desk Lamp,2,2024-08-07 08:40:00,29.24,1210522254.0,United Kingdom,58.48
530209,SKU-003,Ceramic Mug,2,2024-07-07 08:39:00,7.11,1532026711.0,Italy,14.22
530210,SKU-002,Organic Green Tea,2,2025-02-10 17:24:00,9.47,,Spain,18.94
530210,SKU-012,Phone Stand,3,2024-08-17 10:29:00,11.08,4247522485.0,Germany,33.24
530210,SKU-006,Wireless Charger,1,2024-07-20 10:15:00,26.28,1455905409.0,Portugal,26.28
530211,SKU-004,Reusable Bottle,2,2025-02-14 12:12:00,15.42,1967600446.0,Spain,30.84
530211,SKU-004,Reusable Bottle,1,2024-04-28 19:49:00,15.06,3485329922.0,Spain,15.06
530211,SKU-007,Desk Lamp,1,2024-08-20 20:16:00,32.73,3177487879.0,Italy,32.73
530212,SKU-005,Notebook A5,3,2024-07-15 09:59:00,5.97,,France,17.91
530212,SKU-001,Premium Coffee Beans,1,2024-07-11 18:37:00,12.77,1382732475.0,Portugal,12.77
530212,SKU-002,Organic Green Tea,1,2025-02-04 15:59:00,8.87,197896410.0,Netherlands,8.87
530213,SKU-002,Organic Green Tea,1,2024-07-25 10:18:00,7.7,1490291513.0,France,7.7
530213,SKU-003,Ceramic Mug,4,2024-03-08 09:04:00,7.27,3746495413.0,Spain,29.08
530213,SKU-006,Wireless Charger,1,,24.18,1992550224.0,Netherlands,24.18
C530214,SKU-002,Organic Green Tea,-1,2025-02-20 15:50:00,9.16,3028182883.0,Spain,-9.16
530214,SKU-002,Organic Green Tea,1,2025-02-03 15:40:00,8.87,4285182700.0,Germany,8.87
530214,SKU-011,Cotton Tote Bag,1,2024-06-16 14:24:00,10.7,2998248840.0,Germany,10.7
530215,SKU-011,Cotton Tote Bag,1,2024-10-10 22:28:00,9.43,1551467267.0,United Kingdom,9.43
530215,SKU-003,Ceramic Mug,5,,7.06,4074619826.0,United Kingdom,35.3
530215,SKU-011,Cotton Tote Bag,3,2024-10-02 17:40:00,10.27,4196770921.0,Spain,30.81
530216,SKU-001,Premium Coffee Beans,2,2024-09-10 09:21:00,11.75,1494638862.0,Spain,23.5
530216,SKU-008,Yoga Mat,1,2025-01-30 17:38:00,24.05,3404921991.0,Portugal,24.05
530216,SKU-003,Ceramic Mug,3,2024-10-05 16:47:00,7.58,4134554504.0,Spain,22.74
530217,SKU-002,Organic Green Tea,3,2024-05-23 11:38:00,7.76,3687024391.0,Italy,23.28
530217,SKU-001,Premium Coffee Beans,1,2024-07-06 16:32:00,13.77,1706304137.0,Netherlands,13.77
530217,SKU-004,Reusable Bottle,2,2024-04-16 21:23:00,14.05,1743953104.0,Netherlands,28.1
530218,SKU-004,Reusable Bottle,5,2025-01-02 08:20:00,17.13,3914490288.0,Netherlands,85.64999999999999
530218,SKU-002,Organic Green Tea,2,2024-10-10 19:44:00,8.97,218130993.0,Germany,17.94
530218,SKU-005,Notebook A5,2,2024-08-07 12:30:00,0.0,1938616789.0,Portugal,0.0
530219,SKU-002,Organic Green Tea,1,2024-07-30 13:45:00,7.78,3990822146.0,Portugal,7.78
530219,SKU-005,Notebook A5,1,2024-06-28 15:47:00,6.06,1570446780.0,Portugal,6.06
530219,SKU-007,Desk Lamp,1,2024-08-07 16:25:00,29.26,3939939806.0,Germany,29.26
530220,SKU-005,Notebook A5,1,2024-08-22 10:12:00,5.95,1706304137.0,Netherlands,5.95
530220,SKU-012,Phone Stand,2,2024-06-07 12:25:00,11.34,1345088738.0,Germany,22.68
530220,SKU-010,Bluetooth Speaker,1,2025-01-01 12:10:00,45.94,4245485629.0,United Kingdom,45.94
530221,SKU-012,Phone Stand,1,2024-07-24 15:27:00,12.51,4153595191.0,Netherlands,12.51
530221,SKU-007,Desk Lamp,1,2025-03-17 17:47:00,29.02,3177487879.0,Italy,29.02
530221,SKU-006,Wireless Charger,2,2024-11-09 17:06:00,26.11,3404921991.0,Portugal,52.22
530222,SKU-007,Desk Lamp,1,2024-10-04 11:36:00,30.63,4196770921.0,Spain,30.63
530222,SKU-011,Cotton Tote Bag,1,2024-03-30 21:04:00,10.11,4285182700.0,Germany,10.11
530222,SKU-001,Premium Coffee Beans,2,2024-10-16 16:16:00,12.21,4285182700.0,Germany,24.42
530223,SKU-005,Notebook A5,1,2024-05-29 17:52:00,5.75,1714484967.0,Spain,5.75
530223,SKU-009,Running Socks,2,2024-10-05 13:25:00,6.92,1455905409.0,Portugal,13.84
530223,SKU-003,Ceramic Mug,5,2025-03-13 20:20:00,7.37,3541767252.0,Italy,36.85
530224,SKU-003,Ceramic Mug,2,2024-05-08 13:15:00,7.86,3657559344.0,France,15.72
530224,SKU-011,Cotton Tote Bag,1,2025-03-22 13:23:00,11.35,4095082841.0,Netherlands,11.35
530224,SKU-006,Wireless Charger,1,2024-06-24 09:00:00,23.94,1532026711.0,Italy,23.94
530225,SKU-001,Premium Coffee Beans,1,2024-08-18 19:21:00,13.75,4285182700.0,Germany,13.75
530225,SKU-010,Bluetooth Speaker,1,2024-02-17 20:20:00,-3.5,3404921991.0,Portugal,-3.5
530225,SKU-009,Running Socks,1,2025-03-09 09:24:00,6.25,218130993.0,Germany,6.25
530226,SKU-004,Reusable Bottle,2,2024-12-03 16:13:00,13.63,1432582759.0,Netherlands,27.26
530226,SKU-005,Notebook A5,5,2024-09-22 19:38:00,5.51,1328460370.0,United Kingdom,27.55
530226,SKU-011,Cotton Tote Bag,2,2024-08-14 09:36:00,10.82,3379964137.0,Portugal,21.64
530227,SKU-007,Desk Lamp,2,2024-04-22 18:48:00,29.4,4226272862.0,Spain,58.8
530227,SKU-006,Wireless Charger,1,2024-09-17 11:12:00,25.16,1879582139.0,Italy,25.16
530227,SKU-008,Yoga Mat,2,2024-10-27 15:02:00,23.64,1551467267.0,United Kingdom,47.28
530228,SKU-007,Desk Lamp,1,2024-11-06 09:07:00,29.62,1092425570.0,Germany,29.62
530228,SKU-010,Bluetooth Speaker,2,2025-02-19 13:37:00,47.36,,France,94.72
C530228,SKU-010,Bluetooth Speaker,-2,2024-09-06 08:18:00,48.58,3165058096.0,France,-97.16
530229,SKU-010,Bluetooth Speaker,1,2024-07-23 08:58:00,43.02,4132486912.0,Netherlands,43.02
530229,SKU-003,Ceramic Mug,4,2024-07-26 21:25:00,7.15,4272478427.0,Portugal,28.6
530229,SKU-009,Running Socks,1,2024-09-16 22:33:00,7.69,1239773369.0,Spain,7.69
530230,SKU-011,Cotton Tote Bag,2,2024-04-13 08:04:00,9.35,3939939806.0,Germany,18.7
530230,SKU-007,Desk Lamp,1,2025-03-10 19:19:00,35.99,4226272862.0,Spain,35.99
530230,SKU-006,Wireless Charger,1,2025-03-08 14:05:00,24.56,1247913175.0,Portugal,24.56
530231,SKU-006,Wireless Charger,2,2024-02-15 15:39:00,21.45,1326335706.0,Italy,42.9
530231,SKU-005,Notebook A5,2,2024-08-01 19:29:00,5.54,4132486912.0,Netherlands,11.08
530231,SKU-011,Cotton Tote Bag,2,2024-08-11 22:07:00,9.21,1328460370.0,United Kingdom,18.42
530232,SKU-010,Bluetooth Speaker,8,2024-08-21 09:01:00,45.81,3687024391.0,Italy,366.48
530232,SKU-001,Premium Coffee Beans,4,2024-10-04 10:06:00,13.85,3944013801.0,Germany,55.4
530232,SKU-012,Phone Stand,1,2025-02-11 19:27:00,13.08,1326335706.0,Italy,13.08
530233,SKU-002,Organic Green Tea,5,2024-12-14 11:46:00,9.1,1532026711.0,Italy,45.5
530233,SKU-006,Wireless Charger,2,2024-05-09 21:57:00,22.85,4245485629.0,United Kingdom,45.7
530233,SKU-001,Premium Coffee Beans,1,2025-01-06 22:44:00,11.91,1579141586.0,France,11.91
530234,SKU-005,Notebook A5,1,2024-03-21 22:50:00,5.02,3537469027.0,Germany,5.02
530234,SKU-001,Premium Coffee Beans,3,2024-03-30 12:04:00,12.57,1706304137.0,Netherlands,37.71
530234,SKU-012,Phone Stand,2,2024-10-09 17:50:00,12.2,3464462389.0,France,24.4
530235,SKU-005,Notebook A5,1,2024-11-09 19:10:00,5.96,1175764926.0,Germany,5.96
530235,SKU-010,Bluetooth Speaker,1,2024-06-25 15:07:00,42.39,1879582139.0,Italy,42.39
530235,SKU-003,Ceramic Mug,2,2024-06-13 20:37:00,7.04,3028182883.0,Spain,14.08
530236,SKU-007,Desk Lamp,3,2025-01-12 18:28:00,31.97,1579141586.0,France,95.91
530236,SKU-009,Running Socks,1,2024-04-08 16:15:00,6.9,160241283.0,France,6.9
530236,SKU-011,Cotton Tote Bag,1,2024-12-28 15:17:00,9.28,1432582759.0,Netherlands,9.28
530237,SKU-012,Phone Stand,1,2024-08-12 15:14:00,10.46,1130080571.0,Germany,10.46
530237,SKU-005,Notebook A5,1,2024-09-01 19:05:00,0.0,3746495413.0,Spain,0.0
530237,SKU-004,Reusable Bottle,2,2024-09-09 18:41:00,14.69,3746495413.0,Spain,29.38
530238,SKU-004,Reusable Bottle,2,2024-07-22 19:04:00,17.05,4132486912.0,Netherlands,34.1
C530238,SKU-008,Yoga Mat,-8,2024-10-30 08:13:00,23.87,4245485629.0,United Kingdom,-190.96
530238,SKU-004,Reusable Bottle,2,2025-03-27 15:52:00,15.85,3746495413.0,Spain,31.7
530239,SKU-008,Yoga Mat,1,2024-08-13 09:21:00,27.04,1298664459.0,United Kingdom,27.04
530239,SKU-010,Bluetooth Speaker,8,2024-11-28 20:33:00,45.55,3086660365.0,Spain,364.4
530239,SKU-006,Wireless Charger,4,2024-09-20 20:19:00,22.07,3961354037.0,France,88.28
530240,SKU-011,Cotton Tote Bag,1,2024-04-19 10:54:00,10.75,4285182700.0,Germany,10.75
530240,SKU-003,Ceramic Mug,1,2024-12-09 11:58:00,7.32,1996590439.0,Netherlands,7.32
530240,SKU-008,Yoga Mat,1,2025-03-03 21:39:00,22.86,4241396234.0,Italy,22.86
530241,SKU-007,Desk Lamp,4,2024-11-20 11:04:00,30.18,3455800411.0,United Kingdom,120.72
530241,SKU-003,Ceramic Mug,1,2025-02-25 18:19:00,7.39,1455905409.0,Portugal,7.39
530241,SKU-010,Bluetooth Speaker,1,2024-07-23 18:06:00,46.5,4155646399.0,France,46.5
530242,SKU-002,Organic Green Tea,1,2024-06-29 19:07:00,8.1,4272478427.0,Portugal,8.1
530242,SKU-008,Yoga Mat,2,2024-11-24 10:17:00,27.34,1210522254.0,United Kingdom,54.68
530242,SKU-011,Cotton Tote Bag,8,2024-07-16 16:28:00,9.37,218130993.0,Germany,74.96
530243,SKU-002,Organic Green Tea,1,2025-01-20 22:35:00,8.84,4226272862.0,Spain,8.84
530243,SKU-007,Desk Lamp,2,2024-09-08 11:09:00,29.63,3657559344.0,France,59.26
530243,SKU-007,Desk Lamp,5,2024-12-25 16:21:00,32.97,1374553813.0,France,164.85
530244,SKU-005,Notebook A5,1,2024-08-30 13:06:00,5.88,1175764926.0,Germany,5.88
530244,SKU-007,Desk Lamp,1,2025-02-11 19:59:00,34.82,1092425570.0,Germany,34.82
530244,SKU-005,Notebook A5,1,2024-05-14 11:25:00,5.0,218130993.0,Germany,5.0
530245,SKU-005,Notebook A5,1,2024-12-25 16:38:00,6.2,168411885.0,Netherlands,6.2
530245,SKU-007,Desk Lamp,1,2024-11-06 09:43:00,35.73,1130080571.0,Germany,35.73
530245,SKU-004,Reusable Bottle,1,2024-05-25 09:14:00,16.33,1298664459.0,United Kingdom,16.33
530246,SKU-001,Premium Coffee Beans,1,2024-09-07 17:17:00,14.13,256300136.0,Germany,14.13
530246,SKU-009,Running Socks,4,2024-03-22 09:17:00,7.56,1743953104.0,Netherlands,30.24
530246,SKU-010,Bluetooth Speaker,1,2024-11-09 19:45:00,49.3,168411885.0,Netherlands,49.3
530247,SKU-007,Desk Lamp,1,2024-10-28 09:14:00,33.1,1532026711.0,Italy,33.1
530247,SKU-012,Phone Stand,4,2024-01-20 12:31:00,11.16,3990822146.0,Portugal,44.64
530247,SKU-004,Reusable Bottle,1,2025-01-27 13:40:00,15.93,3961354037.0,France,15.93
C530248,SKU-010,Bluetooth Speaker,-3,2024-08-25 12:46:00,46.78,3939939806.0,Germany,-140.34
530248,SKU-003,Ceramic Mug,1,2024-05-11 16:58:00,7.72,3485329922.0,Spain,7.72
530248,SKU-008,Yoga Mat,1,2024-08-29 19:19:00,22.86,3939939806.0,Germany,22.86
530249,SKU-012,Phone Stand,1,2025-01-05 11:10:00,11.82,1494638862.0,Spain,11.82
530249,SKU-002,Organic Green Tea,1,2025-03-11 10:11:00,8.25,168411885.0,Netherlands,8.25
530249,SKU-008,Yoga Mat,10,2025-01-13 10:00:00,24.82,1432582759.0,Netherlands,248.2
530250,SKU-007,Desk Lamp,2,2024-06-10 13:01:00,31.54,1455905409.0,Portugal,63.08
530250,SKU-005,Notebook A5,1,2024-11-22 22:04:00,5.65,3537469027.0,Germany,5.65
530250,SKU-001,Premium Coffee Beans,4,2024-07-11 17:22:00,14.83,3455800411.0,United Kingdom,59.32
530251,SKU-010,Bluetooth Speaker,5,2024-12-12 08:31:00,42.98,1532026711.0,Italy,214.9
530251,SKU-008,Yoga Mat,1,2024-06-29 09:02:00,25.27,3961354037.0,France,25.27
530251,SKU-010,Bluetooth Speaker,6,2025-02-03 18:18:00,44.78,3367256798.0,Italy,268.68
530252,SKU-009,Running Socks,1,2025-01-13 16:10:00,-3.5,3901754247.0,Spain,-3.5
530252,SKU-002,Organic Green Tea,1,2024-08-19 09:19:00,9.69,3746495413.0,Spain,9.69
530252,SKU-006,Wireless Charger,1,2025-01-12 15:31:00,25.74,2026944232.0,Italy,25.74
530253,SKU-009,Running Socks,1,2024-10-20 12:42:00,7.18,1210522254.0,United Kingdom,7.18
